phase,generation,best_loss,median_loss,worst_loss,step,current_loss
differential_evolution,29.0,1.735544543013497,1.9652294165845305,2.3342026840711543,,
differential_evolution,30.0,1.7069992638359193,1.9462687641386132,2.3342026840711543,,
differential_evolution,31.0,1.7069992638359193,1.936392891040493,2.2221452566425826,,
differential_evolution,32.0,1.70015861706699,1.920539267222046,2.187300087396582,,
differential_evolution,33.0,1.70015861706699,1.9102283836792733,2.1668854029161926,,
differential_evolution,34.0,1.6789648061759015,1.8991283903947767,2.1668854029161926,,
differential_evolution,35.0,1.6789648061759015,1.8743106440005306,2.062325301529842,,
differential_evolution,36.0,1.6789648061759015,1.8644453598594577,2.03578529638156,,
differential_evolution,37.0,1.6553589983360648,1.8599698166775935,2.03578529638156,,
differential_evolution,38.0,1.6553589983360648,1.8459599104593876,2.011234030660965,,
differential_evolution,39.0,1.6429019020194529,1.8397644005003961,1.9843522793676436,,
differential_evolution,40.0,1.6429019020194529,1.8293797763075434,1.9843522793676436,,
differential_evolution,41.0,1.6429019020194529,1.820085914718733,1.9843522793676436,,
differential_evolution,42.0,1.6429019020194529,1.8177195423506882,1.9843522793676436,,
differential_evolution,43.0,1.6429019020194529,1.8109783537891873,1.9843522793676436,,
differential_evolution,44.0,1.6256134943911775,1.796937182016599,1.9843522793676436,,
differential_evolution,45.0,1.6256134943911775,1.7949040720823461,1.9843522793676436,,
differential_evolution,46.0,1.6256134943911775,1.7877464518854782,1.9843522793676436,,
differential_evolution,47.0,1.6256134943911775,1.7813908287758178,1.9843522793676436,,
differential_evolution,48.0,1.6256134943911775,1.7745794322251396,1.9506299605435735,,
differential_evolution,49.0,1.6256134943911775,1.7673110142907529,1.9506299605435735,,
differential_evolution,50.0,1.6256134943911775,1.7640318872223837,1.9232394273562607,,
differential_evolution,51.0,1.6256134943911775,1.75809340343055,1.9232394273562607,,
differential_evolution,52.0,1.6256134943911775,1.743519102333171,1.8991615625020783,,
differential_evolution,53.0,1.6256134943911775,1.7424737732638502,1.8991615625020783,,
differential_evolution,54.0,1.6256134943911775,1.7368124572632888,1.8489281545317757,,
differential_evolution,55.0,1.6256134943911775,1.7307546379952679,1.8489281545317757,,
differential_evolution,56.0,1.6256134943911775,1.7271513787493684,1.8489281545317757,,
differential_evolution,57.0,1.6256134943911775,1.7262421441464157,1.8489281545317757,,
differential_evolution,58.0,1.5916752926353601,1.722434701176402,1.846425141769072,,
differential_evolution,59.0,1.5522690951886666,1.7183898419698602,1.846425141769072,,
differential_evolution,60.0,1.5522690951886666,1.7125799420453405,1.846425141769072,,
differential_evolution,61.0,1.5522690951886666,1.7084330924779496,1.8407383065872025,,
differential_evolution,62.0,1.5522690951886666,1.705477451217161,1.8407383065872025,,
differential_evolution,63.0,1.5522690951886666,1.7047738161041301,1.8407383065872025,,
differential_evolution,64.0,1.5522690951886666,1.6995092658303534,1.8407383065872025,,
differential_evolution,65.0,1.5522690951886666,1.6965634638535667,1.7933052371414553,,
differential_evolution,66.0,1.5522690951886666,1.6930170937846447,1.7933052371414553,,
differential_evolution,67.0,1.5522690951886666,1.6913298155608856,1.7817201211725353,,
differential_evolution,68.0,1.5522690951886666,1.6912290265698282,1.7817201211725353,,
differential_evolution,69.0,1.5522690951886666,1.688258411117902,1.7817201211725353,,
differential_evolution,70.0,1.5522690951886666,1.6870903879007342,1.7817201211725353,,
differential_evolution,71.0,1.5522690951886666,1.6806399345476386,1.7817201211725353,,
differential_evolution,72.0,1.5522690951886666,1.6794107681987023,1.7817201211725353,,
differential_evolution,73.0,1.5522690951886666,1.6769982552344032,1.7817201211725353,,
differential_evolution,74.0,1.5497184063965899,1.673973161250903,1.7817201211725353,,
differential_evolution,75.0,1.5497184063965899,1.672376982010527,1.7778442638615646,,
differential_evolution,76.0,1.5497184063965899,1.6719220027100263,1.7778442638615646,,
differential_evolution,77.0,1.5497184063965899,1.6712059704179085,1.7778442638615646,,
differential_evolution,78.0,1.5497184063965899,1.6676676535334738,1.7720397449234777,,
differential_evolution,79.0,1.5497184063965899,1.6659056078036931,1.7720397449234777,,
