GLOBALEVENTID,SQLDATE,MonthYear,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,SourceFileTimestamp,EventRootName,QuadClassName
890025567,20191201,201912,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,130,130,13,3,-4.4,8,1,8,-3.58422939068101,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,China,CH,CH,,35.0,105.0,CH,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20191201004500,Threaten,Verbal conflict
890025568,20191201,201912,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,160,160,16,4,-4.0,8,1,8,-3.58422939068101,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20191201004500,Reduce relations,Material conflict
890027083,20191201,201912,CHN,CHINA,CHN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,1,061,061,06,2,6.4,10,1,10,-2.48447204968944,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20191201010000,Engage in material cooperation,Material cooperation
890031120,20191201,201912,CHN,CHINA,CHN,,,,,,,,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,1,172,172,17,4,-5.0,10,1,10,-1.77111716621254,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20191201014500,Coerce,Material conflict
890040700,20191201,201912,CHN,BEIJING,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,6,1,6,-6.94444444444445,1,Hong Kong,HK,HK,,22.25,114.166667,HK,4,"Shenzhen, Guangdong, China",CH,CH30,13036,22.2,111.117,-1925267,1,Hong Kong,HK,HK,,22.25,114.166667,HK,20191201034500,Coerce,Material conflict
890041616,20191201,201912,CHN,BEIJING,CHN,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,1,046,046,04,1,7.0,10,1,10,1.33333333333334,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20191201040000,Consult,Verbal cooperation
890042029,20191201,201912,USAMED,REUTERS,USA,,,,,MED,,,CHN,CHINA,CHN,,,,,,,,1,046,046,04,1,7.0,6,1,6,1.33333333333334,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Diaoyutai, Henan, China",CH,CH09,13111,33.8072,111.925,6001729,4,"Diaoyutai, Henan, China",CH,CH09,13111,33.8072,111.925,6001729,20191201040000,Consult,Verbal cooperation
890042561,20191201,201912,CHN,CHINA,CHN,,,,,,,,USA,AMERICAN,USA,,,,,,,,1,100,100,10,3,-5.0,6,1,6,-1.78571428571428,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20191201041500,Demand,Verbal conflict
890049430,20191201,201912,CHN,NINGBO,CHN,,,,,,,,MNCUSA,MCDERMOTT INTERNATIONAL,USA,,,,,MNC,,,1,043,043,04,1,2.8,8,1,8,0.813743218806507,4,"Ningbo, Zhejiang, China",CH,CH02,13327,29.8782,121.549,-1920233,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,4,"Ningbo, Zhejiang, China",CH,CH02,13327,29.8782,121.549,-1920233,20191201054500,Consult,Verbal cooperation
890049803,20191201,201912,MNCUSA,MCDERMOTT INTERNATIONAL,USA,,,,,MNC,,,CHN,NINGBO,CHN,,,,,,,,1,042,042,04,1,1.9,8,1,8,0.813743218806507,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,4,"Ningbo, Zhejiang, China",CH,CH02,13327,29.8782,121.549,-1920233,4,"Ningbo, Zhejiang, China",CH,CH02,13327,29.8782,121.549,-1920233,20191201054500,Consult,Verbal cooperation
890052302,20191201,201912,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,057,057,05,1,8.0,16,1,16,-1.22699386503067,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,Hong Kong,HK,HK,,22.25,114.166667,HK,20191201061500,Engage in diplomatic cooperation,Verbal cooperation
890052821,20191201,201912,USA,THE US,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,057,057,05,1,8.0,12,1,12,-1.22699386503067,4,"Bursa, Bursa, Turkey",TU,TU16,27677,40.1917,29.0611,-740501,4,"Bursa, Bursa, Turkey",TU,TU16,27677,40.1917,29.0611,-740501,4,"Bursa, Bursa, Turkey",TU,TU16,27677,40.1917,29.0611,-740501,20191201061500,Engage in diplomatic cooperation,Verbal cooperation
890052886,20191201,201912,USAGOV,THE US,USA,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,1,020,020,02,1,3.0,20,1,20,-1.22699386503067,1,Hong Kong,HK,HK,,22.25,114.166667,HK,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,Hong Kong,HK,HK,,22.25,114.166667,HK,20191201061500,Appeal,Verbal cooperation
890059226,20191201,201912,CHN,CHINESE,CHN,,,,,,,,USA,AMERICAN,USA,,,,,,,,1,036,036,03,1,4.0,7,1,7,1.29171151776104,1,China,CH,CH,,35.0,105.0,CH,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,1,China,CH,CH,,35.0,105.0,CH,20191201074500,Express intent to cooperate,Verbal cooperation
