GLOBALEVENTID,SQLDATE,MonthYear,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,SourceFileTimestamp,EventRootName,QuadClassName
642456261,20170401,201704,CHN,BEIJING,CHN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,1,040,040,04,1,1.0,9,1,6,-1.70648464163823,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20170401000000,Consult,Verbal cooperation
642460378,20170325,201703,CHNGOV,CHINESE,CHN,,,,,GOV,,,USA,FLORIDA,USA,,,,,,,,1,036,036,03,1,4.0,6,1,6,-5.97609561752988,1,China,CH,CH,,35.0,105.0,CH,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,1,China,CH,CH,,35.0,105.0,CH,20170401001500,Express intent to cooperate,Verbal cooperation
642460397,20170325,201703,USA,FLORIDA,USA,,,,,,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,036,036,03,1,4.0,6,1,6,-5.97609561752988,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20170401001500,Express intent to cooperate,Verbal cooperation
642469064,20170401,201704,CHN,CHINA,CHN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,1,031,031,03,1,5.2,6,1,6,0.604229607250757,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Italy,IT,IT,,42.8333,12.8333,IT,20170401003000,Express intent to cooperate,Verbal cooperation
642471033,20170401,201704,USA,WASHINGTON,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,031,031,03,1,5.2,6,1,6,0.604229607250757,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,Italy,IT,IT,,42.8333,12.8333,IT,20170401003000,Express intent to cooperate,Verbal cooperation
642486772,20170401,201704,CHN,CHINA,CHN,,,,,,,,USACVL,UNITED STATES,USA,,,,,CVL,,,1,020,020,02,1,3.0,10,1,10,5.02392344497608,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20170401014500,Appeal,Verbal cooperation
642488155,20170401,201704,USA,UNITED STATES,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,060,060,06,2,6.0,10,1,10,0.66079295154185,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20170401014500,Engage in material cooperation,Material cooperation
642493136,20170401,201704,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,040,040,04,1,1.0,10,1,10,0.59970014992504,4,"Lu Kang, Anhui, China",CH,CH01,13144,31.2728,118.337,-1916844,4,"Lu Kang, Anhui, China",CH,CH01,13144,31.2728,118.337,-1916844,4,"Lu Kang, Anhui, China",CH,CH01,13144,31.2728,118.337,-1916844,20170401021500,Consult,Verbal cooperation
642494224,20170401,201704,USA,THE US,USA,,,,,,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,010,010,01,1,0.0,7,1,7,0.59970014992504,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20170401021500,Make public statement,Verbal cooperation
642496717,20170401,201704,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,010,010,01,1,0.0,10,1,10,1.31147540983606,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20170401023000,Make public statement,Verbal cooperation
