GLOBALEVENTID,SQLDATE,MonthYear,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,SourceFileTimestamp,EventRootName,QuadClassName
869669511,20190901,201909,CHN,CHINA,CHN,,,,,,,,USA,DETROIT,USA,,,,,,,,1,043,043,04,1,2.8,10,1,10,-0.757575757575762,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190901003000,Consult,Verbal cooperation
869669518,20190901,201909,CHN,CHINA,CHN,,,,,,,,USAGOV,RICHARD NIXON,USA,,,,,GOV,,,1,043,043,04,1,2.8,6,1,6,1.90355329949239,1,China,CH,CH,,35.0,105.0,CH,3,"Charleston, South Carolina, United States",US,USSC,SC019,32.7766,-79.9309,1221516,1,China,CH,CH,,35.0,105.0,CH,20190901003000,Consult,Verbal cooperation
869670632,20190901,201909,USA,DETROIT,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,042,042,04,1,1.9,10,1,10,-0.757575757575762,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190901003000,Consult,Verbal cooperation
869670788,20190901,201909,USAGOV,RICHARD NIXON,USA,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,1,042,042,04,1,1.9,6,1,6,1.90355329949239,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,20190901003000,Consult,Verbal cooperation
869671160,20190901,201909,CHN,CHINA,CHN,,,,,,,,USA,MASSACHUSETTS,USA,,,,,,,,1,061,061,06,2,6.4,8,1,8,-2.20152413209145,3,"Worcester, Massachusetts, United States",US,USMA,MA027,42.2626,-71.8023,617867,3,"Worcester, Massachusetts, United States",US,USMA,MA027,42.2626,-71.8023,617867,3,"Worcester, Massachusetts, United States",US,USMA,MA027,42.2626,-71.8023,617867,20190901004500,Engage in material cooperation,Material cooperation
869672922,20190802,201908,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,061,061,06,2,6.4,8,1,8,-1.26182965299685,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127.0,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127.0,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127.0,-716583,20190901010000,Engage in material cooperation,Material cooperation
869673195,20190901,201909,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,061,061,06,2,6.4,10,1,10,-4.02597402597402,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190901010000,Engage in material cooperation,Material cooperation
869674100,20190901,201909,USA,SAN DIEGO,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,061,061,06,2,6.4,10,1,10,0.0,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20190901010000,Engage in material cooperation,Material cooperation
869678407,20190901,201909,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,061,061,06,2,6.4,10,1,10,-6.68523676880223,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20190901014500,Engage in material cooperation,Material cooperation
869683403,20190901,201909,CHN,CHINA,CHN,,,,,,,,USA,TEXAS,USA,,,,,,,,1,193,193,19,4,-10.0,10,1,10,-9.55882352941174,3,"Odessa, Texas, United States",US,USTX,TX135,31.8457,-102.368,1343067,3,"Odessa, Texas, United States",US,USTX,TX135,31.8457,-102.368,1343067,3,"Odessa, Texas, United States",US,USTX,TX135,31.8457,-102.368,1343067,20190901024500,Fight,Material conflict
