GLOBALEVENTID,SQLDATE,MonthYear,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,SourceFileTimestamp,EventRootName,QuadClassName
632227384,20170301,201703,CHN,CHINA,CHN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,1,163,163,16,4,-8.0,8,1,8,-2.91970802919708,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20170301000000,Reduce relations,Material conflict
632231361,20170301,201703,USA,THE US,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,112,112,11,3,-2.0,6,1,6,-7.46666666666666,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,1,China,CH,CH,,35.0,105.0,CH,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20170301000000,Disapprove,Verbal conflict
632235324,20170301,201703,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,042,042,04,1,1.9,7,1,7,5.90809628008752,4,"Turing, Xizang, China",CH,CH14,13301,31.1,86.0,11324302,4,"Turing, Xizang, China",CH,CH14,13301,31.1,86.0,11324302,4,"Turing, Xizang, China",CH,CH14,13301,31.1,86.0,11324302,20170301001500,Consult,Verbal cooperation
632235325,20170301,201703,CHN,CHINESE,CHN,,,,,,,,USA,AMERICAN,USA,,,,,,,,1,051,051,05,1,3.4,6,1,6,5.76606260296541,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,4,"Vancouver, British Columbia, Canada",CA,CA02,12552,49.25,-123.133,-575268,20170301001500,Engage in diplomatic cooperation,Verbal cooperation
632237593,20170301,201703,USA,THE US,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,043,043,04,1,2.8,7,1,7,5.90809628008752,4,"Turing, Xizang, China",CH,CH14,13301,31.1,86.0,11324302,4,"Turing, Xizang, China",CH,CH14,13301,31.1,86.0,11324302,4,"Turing, Xizang, China",CH,CH14,13301,31.1,86.0,11324302,20170301001500,Consult,Verbal cooperation
632251759,20170301,201703,CHN,CHINESE,CHN,,,,,,,,MNCUSAMED,GOOGLE,USA,,,,,MNC,MED,,1,080,080,08,2,5.0,8,1,8,-0.69735006973501,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20170301010000,Yield,Material cooperation
632256724,20170301,201703,CHN,CHINESE,CHN,,,,,,,,USA,LOS ANGELES,USA,,,,,,,,1,036,036,03,1,4.0,6,1,6,1.21951219512195,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,1,China,CH,CH,,35.0,105.0,CH,20170301011500,Express intent to cooperate,Verbal cooperation
632265456,20170301,201703,CHN,CANTON,CHN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,1,010,010,01,1,0.0,10,1,10,-0.53956834532374,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20170301014500,Make public statement,Verbal cooperation
632268154,20170301,201703,USAGOVELI,OBAMA,USA,,,,,GOV,ELI,,CHN,CHINA,CHN,,,,,,,,1,020,020,02,1,3.0,10,1,10,0.54054054054054,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20170301014500,Appeal,Verbal cooperation
632277757,20170130,201701,USA,LAS VEGAS,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,010,010,01,1,0.0,10,1,10,0.210526315789475,3,"Las Vegas, Nevada, United States",US,USNV,NV003,36.175,-115.137,847388,1,China,CH,CH,,35.0,105.0,CH,2,"Nevada, United States",US,USNV,,38.4199,-117.122,NV,20170301023000,Make public statement,Verbal cooperation
