GLOBALEVENTID,SQLDATE,MonthYear,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,SourceFileTimestamp,EventRootName,QuadClassName
783634646,20180901,201809,CHN,CHINA,CHN,,,,,,,,USA,TENNESSEE,USA,,,,,,,,1,173,173,17,4,-5.0,10,1,10,-7.74193548387097,1,China,CH,CH,,35.0,105.0,CH,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,20180901000000,Coerce,Material conflict
783637346,20180901,201809,USA,TENNESSEE,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,061,061,06,2,6.4,10,1,10,-7.74193548387097,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20180901000000,Engage in material cooperation,Material cooperation
783644258,20180901,201809,CHN,BEIJING,CHN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,1,026,026,02,1,4.0,6,1,6,-4.96304118268215,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20180901003000,Appeal,Verbal cooperation
783644261,20180901,201809,CHN,CHINESE,CHN,,,,,,,,USA,CHICAGO,USA,,,,,,,,1,042,042,04,1,1.9,10,1,10,-1.54241645244216,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20180901003000,Consult,Verbal cooperation
783645984,20180901,201809,USA,CHICAGO,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,043,043,04,1,2.8,20,1,10,-1.54241645244216,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20180901003000,Consult,Verbal cooperation
783647734,20180901,201809,CHN,CHINESE,CHN,,,,,,,,USA,CALIF,USA,,,,,,,,1,090,090,09,2,-2.0,6,1,6,-2.6536312849162,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20180901004500,Investigate,Material cooperation
783652418,20180901,201809,MNCUSA,FORD MOTOR,USA,,,,,MNC,,,CHN,CHINESE,CHN,,,,,,,,1,190,190,19,4,-10.0,8,1,8,-2.44444444444445,1,Mexico,MX,MX,,23.0,-102.0,MX,1,Mexico,MX,MX,,23.0,-102.0,MX,1,Mexico,MX,MX,,23.0,-102.0,MX,20180901010000,Fight,Material conflict
783654227,20170901,201709,USA,WISCONSIN,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,042,042,04,1,1.9,7,1,7,-0.80971659919029,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,2,"Wisconsin, United States",US,USWI,,44.2563,-89.6385,WI,20180901011500,Consult,Verbal cooperation
783661871,20180901,201809,USAELI,AMERICAN,USA,,,,,ELI,,,CHN,CHINA,CHN,,,,,,,,1,163,163,16,4,-8.0,6,1,6,-3.56576862123613,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644,-735338,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644,-735338,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644,-735338,20180901014500,Reduce relations,Material conflict
783665502,20180901,201809,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,6,1,6,0.24752475247525,1,China,CH,CH,,35.0,105.0,CH,1,United States,US,US,,39.828175,-98.5795,US,1,China,CH,CH,,35.0,105.0,CH,20180901021500,Consult,Verbal cooperation
