GLOBALEVENTID,SQLDATE,MonthYear,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,SourceFileTimestamp,EventRootName,QuadClassName
651554647,20170501,201705,CHN,CANTON,CHN,,,,,,,,USA,TEXAS,USA,,,,,,,,1,190,190,19,4,-10.0,8,1,8,-6.75355450236967,1,China,CH,CH,,35.0,105.0,CH,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,1,China,CH,CH,,35.0,105.0,CH,20170501000000,Fight,Material conflict
651556551,20170501,201705,USA,DALLAS,USA,,,,,,,,CHN,CANTON,CHN,,,,,,,,1,090,090,09,2,-2.0,6,1,6,-5.1796157059315,3,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,1,China,CH,CH,,35.0,105.0,CH,3,"Dallas, Texas, United States",US,USTX,TX113,32.7831,-96.8067,1380944,20170501000000,Investigate,Material cooperation
651556555,20170501,201705,USA,DALLAS,USA,,,,,,,,CHN,CANTON,CHN,,,,,,,,1,090,090,09,2,-2.0,10,1,10,-5.1796157059315,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,2,"Missouri, United States",US,USMO,,38.4623,-92.302,MO,20170501000000,Investigate,Material cooperation
651556822,20170501,201705,USAASM,AMERICAN SAMOA,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,0311,031,03,1,5.2,8,1,8,0.943396226415096,1,American Samoa,AQ,AQ,,-14.32,-170.68,AQ,1,American Samoa,AQ,AQ,,-14.32,-170.68,AQ,1,American Samoa,AQ,AQ,,-14.32,-170.68,AQ,20170501000000,Express intent to cooperate,Verbal cooperation
651556823,20170501,201705,USAASM,AMERICAN SAMOA,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,090,090,09,2,-2.0,8,1,8,0.943396226415096,1,American Samoa,AQ,AQ,,-14.32,-170.68,AQ,4,"Tau Island, Zhejiang, China",CH,CH02,13328,28.1333,121.2,-1937385,1,American Samoa,AQ,AQ,,-14.32,-170.68,AQ,20170501000000,Investigate,Material cooperation
651563534,20170501,201705,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,036,036,03,1,4.0,6,1,6,-5.3935860058309,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,United States,US,US,,38.0,-97.0,US,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20170501004500,Express intent to cooperate,Verbal cooperation
651567314,20170501,201705,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,061,061,06,2,6.4,8,1,8,0.74404761904762,1,Mexico,MX,MX,,23.0,-102.0,MX,1,Mexico,MX,MX,,23.0,-102.0,MX,1,Mexico,MX,MX,,23.0,-102.0,MX,20170501010000,Engage in material cooperation,Material cooperation
651568643,20170501,201705,USA,WASHINGTON,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,020,020,02,1,3.0,14,2,14,-0.981212740016668,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20170501010000,Appeal,Verbal cooperation
651570384,20170501,201705,USA,WASHINGTON,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,043,043,04,1,2.8,6,1,6,-0.74946466809422,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20170501011500,Consult,Verbal cooperation
651573612,20170501,201705,USA,WASHINGTON,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,020,020,02,1,3.0,6,1,6,-2.75715800636267,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,China,CH,CH,,35.0,105.0,CH,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20170501013000,Appeal,Verbal cooperation
