GLOBALEVENTID,SQLDATE,MonthYear,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,SourceFileTimestamp,EventRootName,QuadClassName
835007577,20190401,201904,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,020,020,02,1,3.0,8,1,8,-2.83140283140283,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,1,China,CH,CH,,35.0,105.0,CH,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20190401003000,Appeal,Verbal cooperation
835014499,20190401,201904,USA,MICHIGAN,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,042,042,04,1,1.9,6,1,6,2.3224043715847,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,20190401011500,Consult,Verbal cooperation
835017357,20190401,201904,CHN,CANTON,CHN,,,,,,,,USA,CLEVELAND,USA,,,,,,,,1,017,017,01,1,0.0,10,1,10,-7.03125,0,,,,,,,,0,,,,,,,,0,,,,,,,,20190401014500,Make public statement,Verbal cooperation
835017358,20190401,201904,CHN,CANTON,CHN,,,,,,,,USA,CLEVELAND,USA,,,,,,,,1,193,193,19,4,-10.0,10,1,10,-7.03125,0,,,,,,,,0,,,,,,,,0,,,,,,,,20190401014500,Fight,Material conflict
835023051,20180401,201804,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,1,061,061,06,2,6.4,6,1,6,-2.00286123032905,1,Colombia,CO,CO,,4.0,-72.0,CO,1,Colombia,CO,CO,,4.0,-72.0,CO,1,Colombia,CO,CO,,4.0,-72.0,CO,20190401023000,Engage in material cooperation,Material cooperation
835025354,20190401,201904,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,030,030,03,1,4.0,8,1,8,-0.92592592592592,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20190401024500,Express intent to cooperate,Verbal cooperation
835025363,20190401,201904,CHNGOV,CHINA,CHN,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,013,013,01,1,0.4,8,1,8,-0.92592592592592,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,United States,US,US,,39.828175,-98.5795,US,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190401024500,Make public statement,Verbal cooperation
835026628,20190401,201904,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,030,030,03,1,4.0,8,1,8,-0.92592592592592,1,United States,US,US,,39.828175,-98.5795,US,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,United States,US,US,,39.828175,-98.5795,US,20190401024500,Express intent to cooperate,Verbal cooperation
835034654,20190401,201904,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,030,030,03,1,4.0,8,1,8,0.64935064935065,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20190401040000,Express intent to cooperate,Verbal cooperation
835034662,20190401,201904,CHNGOV,CHINA,CHN,,,,,GOV,,,USA,UNITED STATES,USA,,,,,,,,1,013,013,01,1,0.4,8,1,8,0.64935064935065,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190401040000,Make public statement,Verbal cooperation
835035467,20190401,201904,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,030,030,03,1,4.0,8,1,8,0.64935064935065,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,2,"Illinois, United States",US,USIL,,40.3363,-89.0022,IL,20190401040000,Express intent to cooperate,Verbal cooperation
835036298,20190401,201904,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,030,030,03,1,4.0,6,1,6,-2.46212121212121,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190401041500,Express intent to cooperate,Verbal cooperation
835037030,20190401,201904,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,030,030,03,1,4.0,8,1,8,-2.46212121212121,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,1,Iran,IR,IR,,32.0,53.0,IR,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20190401041500,Express intent to cooperate,Verbal cooperation
835037915,20190401,201904,CHN,CHINESE,CHN,,,,,,,,USA,NEW YORK,USA,,,,,,,,1,043,043,04,1,2.8,6,1,6,6.35930047694754,1,China,CH,CH,,35.0,105.0,CH,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20190401043000,Consult,Verbal cooperation
835038769,20190401,201904,USA,NEW YORK,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,042,042,04,1,1.9,6,1,6,6.35930047694754,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20190401043000,Consult,Verbal cooperation
835045210,20190401,201904,CHN,CHINA,CHN,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,1,017,017,01,1,0.0,7,1,7,1.09375,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190401053000,Make public statement,Verbal cooperation
835045211,20190401,201904,CHNGOV,CHINA,CHN,,,,,GOV,,,USAMED,REUTERS,USA,,,,,MED,,,1,042,042,04,1,1.9,7,1,7,1.09375,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190401053000,Consult,Verbal cooperation
835046222,20190401,201904,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,190,190,19,4,-10.0,8,1,8,-0.580551523947749,1,United States,US,US,,39.828175,-98.5795,US,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,United States,US,US,,39.828175,-98.5795,US,20190401053000,Fight,Material conflict
835046375,20190401,201904,USAMED,REUTERS,USA,,,,,MED,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,043,043,04,1,2.8,7,1,7,1.09375,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190401053000,Consult,Verbal cooperation
835047288,20190401,201904,CHN,BEIJING,CHN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,1,057,057,05,1,8.0,6,1,6,-0.84033613445378,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20190401054500,Engage in diplomatic cooperation,Verbal cooperation
835047292,20190401,201904,CHN,BEIJING,CHN,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,1,043,043,04,1,2.8,6,1,6,-8.33333333333333,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190401054500,Consult,Verbal cooperation
835048129,20190401,201904,USA,WASHINGTON,USA,,,,,,,,CHN,BEIJING,CHN,,,,,,,,1,057,057,05,1,8.0,10,1,10,-0.84033613445378,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190401054500,Engage in diplomatic cooperation,Verbal cooperation
835049181,20190401,201904,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,015,015,01,1,0.0,10,1,10,-2.48756218905472,1,Brazil,BR,BR,,-10.0,-55.0,BR,1,Brazil,BR,BR,,-10.0,-55.0,BR,1,Brazil,BR,BR,,-10.0,-55.0,BR,20190401060000,Make public statement,Verbal cooperation
835051090,20190401,201904,CHN,CHINA,CHN,,,,,,,,USAAGR,AMERICAN,USA,,,,,AGR,,,1,120,120,12,3,-4.0,6,1,6,-6.74536256323777,3,"Meadow Grove, Nebraska, United States",US,USNE,NE119,42.0289,-97.7339,831173,3,"Meadow Grove, Nebraska, United States",US,USNE,,42.0289,-97.7339,831173,3,"Meadow Grove, Nebraska, United States",US,USNE,,42.0289,-97.7339,831173,20190401061500,Reject,Verbal conflict
835052057,20190401,201904,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,112,112,11,3,-2.0,8,1,8,-0.93167701863354,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20190401061500,Disapprove,Verbal conflict
835053251,20190401,201904,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,8,1,8,-2.66429840142096,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190401063000,Disapprove,Verbal conflict
835055496,20190401,201904,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,017,017,01,1,0.0,10,1,10,3.83561643835616,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603,MI,20190401064500,Make public statement,Verbal cooperation
835059578,20190401,201904,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,130,130,13,3,-4.4,10,1,10,1.79372197309417,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190401071500,Threaten,Verbal conflict
835063053,20190401,201904,USA,LAWRENCE,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,112,112,11,3,-2.0,6,1,6,-2.74193548387097,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20190401073000,Disapprove,Verbal conflict
835064258,20190401,201904,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,8,1,8,-3.4,1,China,CH,CH,,35.0,105.0,CH,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,China,CH,CH,,35.0,105.0,CH,20190401074500,Disapprove,Verbal conflict
835066287,20190401,201904,CHN,CHINA,CHN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,1,042,042,04,1,1.9,6,1,6,-1.61290322580645,1,China,CH,CH,,35.0,105.0,CH,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,China,CH,CH,,35.0,105.0,CH,20190401080000,Consult,Verbal cooperation
835067334,20190401,201904,USA,WASHINGTON,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,043,043,04,1,2.8,8,1,8,-1.61290322580645,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,1,China,CH,CH,,35.0,105.0,CH,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20190401080000,Consult,Verbal cooperation
835071755,20190401,201904,MNCUSAMED,MOTOROLA,USA,,,,,MNC,MED,,CHN,CHINA,CHN,,,,,,,,1,084,084,08,2,7.0,10,1,10,-0.348432055749132,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20190401083000,Yield,Material cooperation
835074347,20190401,201904,USA,THE US,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,112,112,11,3,-2.0,6,1,6,-8.1081081081081,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20190401084500,Disapprove,Verbal conflict
835075774,20190401,201904,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,013,013,01,1,0.4,10,1,10,0.21459227467811,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20190401090000,Make public statement,Verbal cooperation
835075776,20190401,201904,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,013,013,01,1,0.4,6,1,6,0.21459227467811,1,United States,US,US,,39.828175,-98.5795,US,1,Canada,CA,CA,,60.0,-96.0,CA,1,United States,US,US,,39.828175,-98.5795,US,20190401090000,Make public statement,Verbal cooperation
835076638,20190401,201904,USAELI,WILLY LAM,USA,,,,,ELI,,,CHNGOV,XI JINPING,CHN,,,,,GOV,,,1,010,010,01,1,0.0,20,1,20,-0.35906642728905,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190401090000,Make public statement,Verbal cooperation
835085837,20190401,201904,CHN,BEIJING,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,013,013,01,1,0.4,8,2,8,-6.61497708196916,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,20190401100000,Make public statement,Verbal cooperation
