GLOBALEVENTID,SQLDATE,MonthYear,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,SourceFileTimestamp,EventRootName,QuadClassName
846314536,20190519,201905,USA,UNITED STATES,USA,,,,,,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,110,110,11,3,-2.0,6,1,6,0.3440366972477,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20190519090000,Disapprove,Verbal conflict
846316792,20190519,201905,CHNGOV,CHINA,CHN,,,,,GOV,,,USA,AMERICAN,USA,,,,,,,,1,025,025,02,1,-0.3,8,1,8,-5.74712643678161,1,China,CH,CH,,35.0,105.0,CH,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20190519093000,Appeal,Verbal cooperation
846319914,20190519,201905,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,061,061,06,2,6.4,8,1,8,-2.29445506692161,4,"Liuyang, Guangxi, China",CH,CH16,13061,23.915,106.348,330349,4,"Liuyang, Guangxi, China",CH,CH16,13061,23.915,106.348,330349,4,"Liuyang, Guangxi, China",CH,CH16,13061,23.915,106.348,330349,20190519100000,Engage in material cooperation,Material cooperation
846319915,20190519,201905,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,190,190,19,4,-10.0,8,1,8,-2.29445506692161,4,"Liuyang, Guangxi, China",CH,CH16,13061,23.915,106.348,330349,4,"Liuyang, Guangxi, China",CH,CH16,13061,23.915,106.348,330349,4,"Liuyang, Guangxi, China",CH,CH16,13061,23.915,106.348,330349,20190519100000,Fight,Material conflict
846320630,20190519,201905,USA,THE US,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,010,010,01,1,0.0,8,1,8,-2.29445506692161,4,"Liuyang, Guangxi, China",CH,CH16,13061,23.915,106.348,330349,4,"Liuyang, Guangxi, China",CH,CH16,13061,23.915,106.348,330349,4,"Liuyang, Guangxi, China",CH,CH16,13061,23.915,106.348,330349,20190519100000,Make public statement,Verbal cooperation
846320633,20190519,201905,USA,THE US,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,051,051,05,1,3.4,10,1,10,-2.29445506692161,4,"Liuyang, Guangxi, China",CH,CH16,13061,23.915,106.348,330349,4,"Liuyang, Guangxi, China",CH,CH16,13061,23.915,106.348,330349,4,"Liuyang, Guangxi, China",CH,CH16,13061,23.915,106.348,330349,20190519100000,Engage in diplomatic cooperation,Verbal cooperation
846324670,20190519,201905,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,020,020,02,1,3.0,10,1,10,-2.12765957446809,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190519104500,Appeal,Verbal cooperation
846336127,20190519,201905,CHN,CHINA,CHN,,,,,,,,USAGOV,RICHARD NIXON,USA,,,,,GOV,,,1,036,036,03,1,4.0,10,1,10,-3.10633213859021,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20190519123000,Express intent to cooperate,Verbal cooperation
846336920,20190519,201905,USAGOV,RICHARD NIXON,USA,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,1,036,036,03,1,4.0,10,1,10,-3.10633213859021,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20190519123000,Express intent to cooperate,Verbal cooperation
846344386,20190519,201905,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,036,036,03,1,4.0,10,1,10,-1.75953079178885,1,China,CH,CH,,35.0,105.0,CH,1,United States,US,US,,39.828175,-98.5795,US,1,China,CH,CH,,35.0,105.0,CH,20190519134500,Express intent to cooperate,Verbal cooperation
846345081,20190519,201905,USA,NORTH CAROLINA,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,071,071,07,2,7.4,10,1,10,-5.08115737473536,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,20190519134500,Provide aid,Material cooperation
846350648,20190519,201905,CHN,CHINA,CHN,,,,,,,,USALEG,PENNSYLVANIA,USA,,,,,LEG,,,1,046,046,04,1,7.0,10,1,10,-8.10810810810811,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20190519144500,Consult,Verbal cooperation
846351460,20190519,201905,USALEG,PENNSYLVANIA,USA,,,,,LEG,,,CHN,CHINA,CHN,,,,,,,,1,046,046,04,1,7.0,10,1,10,-8.10810810810811,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20190519144500,Consult,Verbal cooperation
846352371,20190519,201905,CHN,BEIJING,CHN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,1,057,057,05,1,8.0,6,1,6,-3.80434782608695,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20190519150000,Engage in diplomatic cooperation,Verbal cooperation
846352372,20190519,201905,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-3.80434782608695,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,Canada,CA,CA,,60.0,-96.0,CA,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20190519150000,Fight,Material conflict
846353038,20190519,201905,USA,WASHINGTON,USA,,,,,,,,CHN,BEIJING,CHN,,,,,,,,1,057,057,05,1,8.0,6,1,6,-3.80434782608695,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20190519150000,Engage in diplomatic cooperation,Verbal cooperation
