GLOBALEVENTID,SQLDATE,MonthYear,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,SourceFileTimestamp,EventRootName,QuadClassName
752097480,20180501,201805,USA,HAWAII,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,020,020,02,1,3.0,10,1,10,1.36752136752137,4,"Guangdong, Jilin, China",CH,CH05,13176,42.7683,129.336,10884162,4,"Guangdong, Jilin, China",CH,CH05,13176,42.7683,129.336,10884162,4,"Guangdong, Jilin, China",CH,CH05,13176,42.7683,129.336,10884162,20180501000000,Appeal,Verbal cooperation
752099637,20180501,201805,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,050,050,05,1,3.5,6,1,6,1.48861646234676,4,"Jiyuan, Jiangxi, China",CH,CH03,13167,27.7127,116.505,11065745,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Jiyuan, Jiangxi, China",CH,CH03,13167,27.7127,116.505,11065745,20180501001500,Engage in diplomatic cooperation,Verbal cooperation
752099641,20180501,201805,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,112,112,11,3,-2.0,10,1,10,-1.26984126984127,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,20180501001500,Disapprove,Verbal conflict
752102186,20180501,201805,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,050,050,05,1,3.5,6,1,6,1.48861646234676,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Jiyuan, Jiangxi, China",CH,CH03,13167,27.7127,116.505,11065745,4,"Jiyuan, Jiangxi, China",CH,CH03,13167,27.7127,116.505,11065745,20180501001500,Engage in diplomatic cooperation,Verbal cooperation
752102188,20180501,201805,USA,TEXAS,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,051,051,05,1,3.4,10,1,10,0.0,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20180501001500,Engage in diplomatic cooperation,Verbal cooperation
752109177,20180501,201805,CHN,CHINA,CHN,,,,,,,,USAGOV,OBAMA,USA,,,,,GOV,,,1,050,050,05,1,3.5,6,1,6,-5.52016985138005,1,China,CH,CH,,35.0,105.0,CH,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,1,Iran,IR,IR,,32.0,53.0,IR,20180501004500,Engage in diplomatic cooperation,Verbal cooperation
752111131,20180501,201805,USAGOV,OBAMA,USA,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,1,050,050,05,1,3.5,6,1,6,-5.52016985138005,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,1,China,CH,CH,,35.0,105.0,CH,1,Iran,IR,IR,,32.0,53.0,IR,20180501004500,Engage in diplomatic cooperation,Verbal cooperation
752113353,20180501,201805,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,057,057,05,1,8.0,6,1,6,-2.26666666666667,1,China,CH,CH,,35.0,105.0,CH,1,Iran,IR,IR,,32.0,53.0,IR,1,Iran,IR,IR,,32.0,53.0,IR,20180501010000,Engage in diplomatic cooperation,Verbal cooperation
752113356,20180501,201805,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,061,061,06,2,6.4,9,1,7,0.25031289111389,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20180501010000,Engage in material cooperation,Material cooperation
752113358,20180501,201805,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,061,061,06,2,6.4,10,1,10,1.77304964539008,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20180501010000,Engage in material cooperation,Material cooperation
752113361,20180501,201805,CHN,SHANGHAI,CHN,,,,,,,,USA,SAN FRANCISCO,USA,,,,,,,,1,130,130,13,3,-4.4,8,1,8,-3.1700288184438,3,"San Francisco, California, United States",US,USCA,CA075,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,3,"San Francisco, California, United States",US,USCA,,37.7749,-122.419,277593,20180501010000,Threaten,Verbal conflict
