GLOBALEVENTID,SQLDATE,MonthYear,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,SourceFileTimestamp,EventRootName,QuadClassName
734826770,20180301,201803,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,129,129,12,3,-5.0,12,2,12,-0.43290043290044,1,China,CH,CH,,35.0,105.0,CH,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20180301000000,Reject,Verbal conflict
734826771,20180301,201803,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,129,129,12,3,-5.0,8,2,8,-0.43290043290044,1,China,CH,CH,,35.0,105.0,CH,1,United Kingdom,UK,UK,,54.0,-4.0,UK,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20180301000000,Reject,Verbal conflict
734832978,20180301,201803,CHN,CHINA,CHN,,,,,,,,USA,NEW YORK,USA,,,,,,,,1,090,090,09,2,-2.0,7,1,7,-0.29732408325075,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20180301001500,Investigate,Material cooperation
734838717,20180301,201803,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,129,129,12,3,-5.0,10,1,10,-0.45871559633028,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20180301003000,Reject,Verbal conflict
734849367,20180301,201803,CHN,CHINA,CHN,,,,,,,,USA,MAINE,USA,,,,,,,,1,042,042,04,1,1.9,8,1,8,2.08333333333334,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20180301010000,Consult,Verbal cooperation
734851392,20180301,201803,USA,MAINE,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,043,043,04,1,2.8,10,1,10,2.08333333333334,2,"Maine, United States",US,USME,,44.6074,-69.3977,ME,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20180301010000,Consult,Verbal cooperation
734853804,20180301,201803,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,129,129,12,3,-5.0,10,1,10,-1.40845070422535,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20180301011500,Reject,Verbal conflict
734855514,20180301,201803,USA,THE US,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,061,061,06,2,6.4,7,1,7,-4.41176470588235,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20180301011500,Engage in material cooperation,Material cooperation
734864972,20180301,201803,CHN,CHINESE,CHN,,,,,,,,USA,NEW YORK,USA,,,,,,,,1,070,070,07,2,7.0,10,1,10,0.2851711026616,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20180301020000,Provide aid,Material cooperation
734864985,20180301,201803,CHNGOV,CHINA,CHN,,,,,GOV,,,USA,WASHINGTON,USA,,,,,,,,1,020,020,02,1,3.0,8,1,8,-2.366040361865,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20180301020000,Appeal,Verbal cooperation
