GLOBALEVENTID,SQLDATE,MonthYear,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,SourceFileTimestamp,EventRootName,QuadClassName
622822570,20170201,201702,CHN,CHINESE,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,020,020,02,1,3.0,8,1,8,-0.34904013961606,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,4,"Shanghai, Shanghai, China",CH,CH23,13243,31.2222,121.458,-1924465,20170201000000,Appeal,Verbal cooperation
622835350,20170201,201702,USAGOV,OBAMA,USA,,,,,GOV,,,CHNGOV,CHINA,CHN,,,,,GOV,,,1,043,043,04,1,2.8,10,1,10,-1.04166666666666,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20170201001500,Consult,Verbal cooperation
622844388,20170201,201702,CHN,CHINESE,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,020,020,02,1,3.0,8,1,8,-1.21457489878543,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20170201004500,Appeal,Verbal cooperation
622844391,20170201,201702,CHN,CHINA,CHN,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,057,057,05,1,8.0,6,1,6,0.66006600660066,1,China,CH,CH,,35.0,105.0,CH,1,United States,US,US,,38.0,-97.0,US,1,Germany,GM,GM,,51.0,9.0,GM,20170201004500,Engage in diplomatic cooperation,Verbal cooperation
622847009,20170201,201702,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,057,057,05,1,8.0,6,1,6,0.66006600660066,1,United States,US,US,,38.0,-97.0,US,1,China,CH,CH,,35.0,105.0,CH,1,Germany,GM,GM,,51.0,9.0,GM,20170201004500,Engage in diplomatic cooperation,Verbal cooperation
622852306,20170201,201702,USA,A US,USA,,,,,,,,CHNGOV,CHINESE,CHN,,,,,GOV,,,1,030,030,03,1,4.0,6,1,6,0.236127508854784,4,"Guaduas, BoyacáO, Colombia",CO,CO36,13638,4.97167,-73.4561,6246637,4,"Guaduas, BoyacáO, Colombia",CO,CO36,13638,4.97167,-73.4561,6246637,4,"Guaduas, BoyacáO, Colombia",CO,CO36,13638,4.97167,-73.4561,6246637,20170201010000,Express intent to cooperate,Verbal cooperation
622864078,20170201,201702,CHN,CHINA,CHN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,1,194,194,19,4,-10.0,6,1,6,-3.0261348005502,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20170201014500,Fight,Material conflict
622864079,20170201,201702,CHN,CHINA,CHN,,,,,,,,USACOP,RALEIGH,USA,,,,,COP,,,1,084,084,08,2,7.0,10,1,10,-3.01507537688442,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20170201014500,Yield,Material cooperation
622865410,20170201,201702,MNCCHNBUS,CHINA SOUTHERN AIRLINES,CHN,,,,,MNC,BUS,,MNCUSA,MORGAN STANLEY,USA,,,,,MNC,,,1,010,010,01,1,0.0,10,1,10,0.0,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20170201014500,Make public statement,Verbal cooperation
622881779,20170201,201702,CHN,CHINA,CHN,,,,,,,,USA,THE US,USA,,,,,,,,1,036,036,03,1,4.0,10,1,10,-1.32517838939857,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,1,China,CH,CH,,35.0,105.0,CH,20170201024500,Express intent to cooperate,Verbal cooperation
