month,country,domain,event_count,effective_event_count,weighted_mass,cooperation_mass,conflict_mass,source_diversity,mean_signed_intensity,volume_adjusted_shock,mean_tone,material_share,third_geo_share,retrospective_share,scope,data_status,weekly_variation,weekly_peak,weekly_recent,shock_z_past,net_surprise,cooperation_stock,conflict_stock
201702,CN,politics,122,20.2,15.721083006903973,3.7863892364169827,2.206295172493845,10.773409441770179,0.10050796521010884,0.3069514445197204,0.03774041043849905,0.39302362901343174,0.13443347278599335,0.001330270419921868,trade_context,observed,0.38910400970855774,0.38910400970855774,0.38910400970855774,0.0,0.3297456045282084,8.816552802532279,7.758983154209448
201702,CN,security,36,13.6,9.826793432000926,1.2473973329278287,4.456648102040653,6.96266342872465,-0.3265816862153536,-0.8755725316271782,-0.4541249954257187,0.40539652778597063,0.1268699934569599,0.0,trade_context,observed,1.4831702172669603,0.7598172643128757,-0.036464311358790934,0.0,-0.6594784293932489,2.6002131438077862,8.282234299788454
201702,CN,society_humanitarian,25,8.9,8.654659947734853,4.593143168731998,0.046495148415487325,7.506294684309821,0.5253410356702097,1.2043625836261662,-0.237098578333752,0.1630003392998483,0.09141150783218605,0.003782918714008046,trade_context,observed,2.1999602900419055,1.0985030130105344,0.2764345627499351,0.0,0.9558649751293833,5.867699770624089,0.12670784236065938
201702,US,diplomacy,148,52.75,42.249275450796226,19.09763594755056,1.8253396052350372,28.900109911906082,0.408818758618262,1.6288744318546513,0.04917955105902398,0.26214166649379317,0.18480540623749386,0.006289186064048997,trade_context,observed,1.8317587047178705,1.4141580258368758,0.996557346955881,0.0,1.1386162795416759,42.42193032365361,4.258306623876807
201702,US,economy,110,71.65,68.46242769921062,41.782008748314254,2.415610638918379,50.65486783841877,0.5750073351525302,2.4642821351806754,-0.031226734809301087,0.8782312138477215,0.1795197035665123,0.01994002715922465,trade_context,observed,1.9586395276073614,1.9586395276073614,1.9586395276073614,0.0,1.714168098555322,83.97242662073403,5.943339084650312
201702,US,law,32,11.65,8.797047474010776,0.61268418772892,3.1431885401482385,6.185317147798475,-0.2876538247514541,-0.7299668038527896,-0.28135001499404527,0.8258835735685808,0.12188013094782861,0.0,trade_context,observed,0.541768700486987,0.5342625220634205,-0.526756343639854,0.0,-0.38389385406156634,0.9094371919863673,8.627887950160972
201702,US,politics,139,23.2,19.143265782830063,4.0774402316391365,4.191478798659808,13.315784750881642,-0.005957111410058068,-0.018981457627481737,-0.08470630101043441,0.4921349143994007,0.16139108406130714,0.004355137563277514,trade_context,observed,0.39049930222728024,0.10310953454432552,-0.0841336269695127,0.0,0.031014497657203658,9.344932884927179,10.66270025974785
201702,US,security,33,9.1,7.3080723322721965,0.6482947846009809,3.1467740652430836,5.248958657540523,-0.3418793858414488,-0.7906081904414799,-0.26521169577559656,0.8812396213901116,0.17866949313624156,0.0,trade_context,observed,1.0142491106772327,0.6512669308535061,-0.45622200567358406,0.0,-0.48104225510243703,1.5418979424854997,7.635987340336503
201702,US,society_humanitarian,37,7.6499999999999995,6.376086609139253,3.9227525930061615,0.2957753750513579,4.688708152967275,0.5688406447861021,1.227307435289929,0.07766566801604535,0.8665403541547115,0.16269812893007035,0.017125270338379323,trade_context,observed,1.0429559232363972,0.7989720756061828,0.5549882279759685,0.0,0.8409763221588411,6.718711230264561,0.4051783259147851
201703,CN,diplomacy,168,68.05,54.82867366301955,20.152997065404644,1.7962223488530817,37.86745419492493,0.3348024580965326,1.4178317881986566,0.01586991078826614,0.2517311537861283,0.16015059835077614,0.0005178283006664286,trade_context,observed,0.9646439486265996,1.1901445154614174,1.1901445154614174,0.0,0.6624619782020587,49.053271790484914,5.161306457843922
201703,CN,economy,102,68.3,67.87110806162217,39.10538559464405,4.521580055720805,48.28405945275559,0.5095512144508322,2.1597047493350425,-0.06353863988987427,0.8707213446388602,0.17672700403969288,0.002231039763188606,trade_context,observed,0.7346237892291407,1.623086147889281,1.623086147889281,0.0,1.0140040768899716,82.18402502549938,7.705016475964407
201703,CN,law,46,22.349999999999998,15.502292412724032,0.7933234761460838,4.270563082727793,10.927428868346261,-0.22430486498420366,-0.7066942311415333,-0.07203120737052031,0.8776073584624318,0.3032955268054033,0.0,trade_context,observed,1.432470638137804,0.6305476582195373,-0.5334671815982941,0.0,-0.3979601315978193,1.680678513776686,9.235934688979992
201703,CN,politics,175,30.3,24.48965347341739,5.378195850670945,4.496337000405231,17.120730248634988,0.03600944583486815,0.12400277935955825,-0.03591358874660474,0.5157921649895127,0.20411482207650222,0.0003864467218306958,trade_context,observed,0.7641448535464008,0.22392744427203956,0.11084547776868998,0.0,0.0478732580095837,11.549782812443539,9.927625208351845
201703,CN,security,53,12.4,9.878309999225818,2.9373068174102146,2.931846897826975,6.928480355864895,0.0005527179835080434,0.001434443948318957,-0.10385598365842923,0.9560699432819422,0.20297823091832626,0.0,trade_context,observed,1.3509315227289176,0.36860721707543026,0.13915329385223255,0.0,0.415372075000223,4.757456018075665,8.729410907678893
201703,CN,society_humanitarian,32,6.6,5.604955124297318,3.2867029095356886,0.271418059841995,3.8047995467576894,0.5379677058648554,1.0910782597496582,0.12922099574746457,0.8232935643583981,0.187156941123222,0.0,trade_context,observed,0.8741143989561508,0.737146136314692,0.18146229582602658,0.0,0.5558211587140602,7.39409274897255,0.36011354949445656
201703,US,diplomacy,160,61.4,48.31662557124881,18.24507832535177,2.47806377037552,34.55463275470728,0.32632689821696775,1.3488935348906146,0.06357241413701126,0.22745998448285434,0.10914893187154927,0.004091943186576223,trade_context,observed,2.0940311077427203,1.2036468339671598,1.0737987862438334,0.0,0.5170504987151363,47.9404295519093,5.458878407089285
201703,US,economy,100,68.9,66.30107402706801,38.31759784158658,3.724535221701684,50.40006060933205,0.5217571981678905,2.215937073582432,0.023983765077978763,0.8246249832980369,0.2006645523829038,0.01655751050392477,trade_context,observed,1.8422498253985187,1.8612008176872803,1.8612008176872803,0.0,0.951572607390482,97.09829647610039,7.884872580956902
201703,US,law,32,15.149999999999999,9.94770545916243,0.40101495066916143,2.669877816801538,6.714443784413417,-0.22807901535148675,-0.6344975857149884,0.0017973502849716822,0.8031746845357247,0.26985965704061593,0.0,trade_context,observed,0.7668773400517295,0.4789854741672956,-0.11104119889398902,0.0,-0.17325647970529523,1.0376209850596185,8.709399381914217
201703,US,politics,154,25.400000000000002,20.295584749579298,4.527871274548157,3.809235361475175,14.319295123321265,0.035408485241494626,0.11590486124351633,0.007632185496413798,0.4178581773008943,0.16773043732170245,0.004396832941873812,trade_context,observed,1.023305850923743,0.3329896614149925,0.2079968435771736,0.0,0.15659646723104062,11.06932429399718,11.27312554329867
201703,US,security,35,10.15,7.9621133931427295,0.8478980724876489,3.6352077267246177,5.628355106146755,-0.350071584842977,-0.844176446784951,-0.16245318994084434,0.5418545158186184,0.12605992440245642,0.0,trade_context,observed,1.8285436903873953,0.9836012953125892,-0.3855771753245689,0.0,-0.39029783491517694,1.9272266322274985,8.980398864960168
201703,US,society_humanitarian,17,3.0,2.700209076494382,1.7504383049960222,0.0,1.8595366997692826,0.6482602848178612,0.8986795773809753,0.1973201220724098,0.7937325616334056,0.11720776063544147,0.0,trade_context,observed,0.4775271838982354,0.4542475576123069,0.4542475576123069,0.0,0.26005556760223514,6.453536166181214,0.28362482814034956
201704,CN,diplomacy,167,67.5,53.42321781234601,24.003302251170563,1.7036405795672371,37.10539517743045,0.4174151723681817,1.7643445363527643,0.05482563930613918,0.35692179098339094,0.10888496882868534,0.00554289164649802,trade_context,observed,2.055822515858302,1.5548644035959456,1.5548644035959456,3.13405912329364,0.8102361328955487,58.34059250451,5.316555100057982
201704,CN,economy,91,66.8,65.2203008418951,41.27912429131714,1.4435377986272289,51.27760614396799,0.6107850773221367,2.5754132662739044,-0.0781732425079056,0.9251004300580408,0.19305366861238535,0.01610373500242486,trade_context,observed,2.978094361174103,2.0239670052970697,1.6841541800101831,3.435904592423271,1.125511370761842,98.80794180916669,6.837049331802314
201704,CN,law,36,21.9,11.982541212935333,0.23228212101080498,2.8203954037063257,8.850978776400982,-0.21599035102016703,-0.6762953604040977,-0.2923367789730239,0.842953031755239,0.023281446358955203,0.0,trade_context,observed,0.5856972525153084,0.5856972525153084,-0.5856972525153084,0.07750400856586799,-0.2481732213810378,1.4087570806544851,9.285549685992319
201704,CN,politics,161,29.55,21.843529262242914,7.033001768313878,2.616304013541052,15.109584177149252,0.20219707638578346,0.6913855425286732,-0.026392415237075844,0.5432868620291286,0.0716868991477465,0.004140382444544243,trade_context,observed,2.0140559248986305,0.6879197211865455,0.6879197211865455,2.091813189830252,0.6008940437758236,15.117849737024354,9.565641659387342
201704,CN,security,52,8.3,6.085167650206197,2.4394827383436355,1.021159771556619,3.9518561795425566,0.23307870026209657,0.5197688579548677,-0.08413008331629332,1.0,0.031657150490289956,0.0,trade_context,observed,1.251885362722328,0.636943694251085,0.636943694251085,5.3872881860690285,0.8090948665067048,5.7697019509966,7.131747406931844
201704,CN,society_humanitarian,25,3.9499999999999997,3.7668844115742726,2.550218362196892,0.09299029683097465,2.9916076357850816,0.652323723503632,1.0433184592805065,-0.080335778485394,0.9492995845467034,0.043457498959968456,0.0,trade_context,observed,0.9553896186882793,0.5732796318909928,0.3587444184263685,-0.28436012140572076,0.34131501063069036,7.726083286477677,0.3450697814770942
201704,US,diplomacy,123,51.0,41.268431729357154,18.253741953028428,1.0236936659272242,29.21086408292958,0.41751158367484686,1.6496900224302227,0.05991656283349477,0.19534421654019934,0.14792642396712685,0.006171046231718067,trade_context,observed,2.881334530737,1.3909974768535514,1.3120440288899629,0.20815590575571363,0.6627318366402035,51.81204263936493,4.844908550889723
201704,US,economy,80,52.75,51.6311250679165,30.3403376444891,2.530997799751184,36.313980789535535,0.5386158021572649,2.1460304602756097,-0.02310099269225657,0.8080121879993459,0.22605045940718838,0.01606057069436865,trade_context,observed,2.0358852375684897,1.657146104176539,1.4658651159878395,-3.1825167490506567,0.5961942118665151,98.30914517775936,8.050408606421016
201704,US,law,55,28.7,16.183421555684532,0.7107870986796274,4.207249092718388,11.405736856113899,-0.21605208651384386,-0.7326643949222174,-0.2739714911878068,0.9031268157085919,0.1532132576175915,0.0,trade_context,observed,1.5245760830190882,0.7191894853000173,-0.7191894853000173,-0.01905850162666411,-0.21944634500093563,1.4371217882213605,10.30382866005834
201704,US,politics,144,26.1,19.75279430889309,4.4247668700903935,3.6742145980934673,14.177960809999817,0.03799727067774978,0.12537327616883603,-0.09497635064899548,0.5125001162550713,0.13064820843252783,0.0038791471564204815,trade_context,observed,0.7228266240700232,0.26402262301827106,-0.14603126183788515,0.721836987229509,0.11908594198704814,12.173293875888419,11.565402478402536
201704,US,security,52,8.35,6.160728096465605,0.2983801042938444,2.368750229595765,4.273252368152063,-0.33605932495051793,-0.7512190649399554,-0.21129374109443286,1.0,0.10014827678565927,0.0,trade_context,observed,0.8540030815309139,0.5233793067756936,-0.5233793067756936,0.9295738184499558,-0.18025110259562827,1.647438746853093,8.655029435067883
201704,US,society_humanitarian,24,4.1,3.7493639993515657,2.202902349782625,0.19678022663587058,2.4260151319598084,0.5350566452053478,0.8717359774206338,-0.013671597535094029,0.8090389183991772,0.19613701090499008,0.0,trade_context,observed,0.5339099261520397,0.4523097897417739,0.3707096533315081,-3.555714578692951,0.15509529736122307,6.720377666109474,0.3953176063341153
201705,CN,diplomacy,203,84.60000000000001,68.1000576814313,31.68766570595805,1.4954125145723833,46.0275943593654,0.44335136003296116,1.9727740220021832,0.12593470526595715,0.28331413570033204,0.16234808081061114,0.0004487105852973441,trade_context,observed,1.1977866872120235,1.604164073753645,0.8585921865002216,4.851898938248218,0.7755947786763029,72.52608045911505,5.217001084612971
201705,CN,economy,121,80.15,81.56042069076906,47.67902402034855,3.660107020712737,58.782894236458056,0.5397092931451473,2.3727235843979857,0.09257076506353072,0.8191923883950174,0.12927404411525448,0.001558311300136132,trade_context,observed,1.2918611278182242,1.738899408141938,1.6486715426086582,1.284490426014644,0.5851682776573706,116.84458328676523,8.446041552974357
201705,CN,law,56,28.0,17.969998325167687,1.6349866329933322,4.682150948354877,12.534183108971542,-0.1695695380835886,-0.5709907984816005,-0.1891035289699896,0.7725394010327384,0.06821813386601375,0.0024641679385700413,trade_context,observed,0.8773241130559888,0.6229478617087266,-0.3531302245701991,0.551136721745909,-0.06841669304422937,2.621116589451472,11.1820357285495
201705,CN,politics,207,34.75,27.28198292620738,8.097945177733132,4.408427230068289,18.952215281607117,0.13523642902512964,0.48367988662736217,-0.006341592268124826,0.5417819082755934,0.15038465698107814,0.0019477071229964873,trade_context,observed,1.0912851011360645,0.7398544771181953,0.1846886601065631,0.9448168533415353,0.2129201747417654,18.68043999365018,11.104376391639429
201705,CN,security,63,11.6,9.085028621344401,2.5264976965366746,3.0277641763244483,6.472306116723807,-0.05517500281838368,-0.13979672885103106,-0.05578264347169004,1.0,0.11304577332049306,0.004874073112439226,trade_context,observed,1.469339322620637,0.5257076796306542,-0.1345009720037561,0.3378470212294611,-0.09319918025120544,6.565289062234294,8.019987361176739
201705,CN,society_humanitarian,34,6.9,5.5555597290369665,3.0728136784622775,0.046495148415487325,4.075705421692478,0.5447369261875239,1.1258964664467725,0.07978727747561701,0.5912536488128207,0.023911772650518238,0.005500294881415109,trade_context,observed,1.1280547126425962,0.675493213126589,0.2749570317600374,0.4916830202288726,0.32149851460774936,8.48107197899665,0.28804399544945325
201705,US,diplomacy,196,77.35000000000001,61.30704336571574,25.893445082875388,1.8147910355545576,42.01995807020546,0.39275510162321986,1.7128780383746016,0.1017891968536667,0.255877162324354,0.12853605094526857,0.0005340312186376114,trade_context,observed,1.6998690104116823,1.636431711582497,0.7703178859798109,0.8134390192565033,0.5271003015925213,62.16187493043084,5.206227021177364
201705,US,economy,114,77.45,80.29619644847885,47.920818928124845,3.742841805448955,56.70105527141761,0.5501876686154392,2.4001725106541776,0.008937123424263407,0.9321123163688966,0.1559412532390175,0.002174606952940409,trade_context,observed,1.797985219754863,1.888177152493193,1.5715069143170761,0.28485052091471713,0.6714779986851283,116.7372205525564,9.378127829943665
201705,US,law,53,24.099999999999998,15.990347354653961,2.213178060212138,3.7517944015631746,11.007875660284594,-0.09622157087808508,-0.3101094068878438,-0.13399559738723185,0.6199623063478331,0.07607766361696733,0.0,trade_context,observed,1.7057441686569659,0.4946290296622185,-0.09833993552826342,4.212061924996597,0.2689425465337186,3.2191633119670904,10.964474463604011
201705,US,politics,188,30.45,23.810583218958918,5.899651062031318,4.291109539023503,16.742761769729142,0.06755573806050377,0.23295913843354912,-0.026503822329212844,0.5063556519802767,0.14554384358695663,0.0004583378572823492,trade_context,observed,1.5058107559004918,0.5982347816586238,-0.024776544760679437,1.7241113315566827,0.19094602165564678,14.420956775153211,12.386891273905277
201705,US,security,43,9.0,7.26625802270852,0.5717048027896664,3.10146696137541,5.056597318675436,-0.3481519856134653,-0.8016495721698427,-0.13432842957597946,0.8666843362174917,0.06894961717273623,0.0,trade_context,observed,0.8537904316098639,0.589310249780589,-0.44779507354601805,0.15742746443372813,-0.17660627904682702,1.7249119255868317,9.159987565922927
201705,US,society_humanitarian,39,9.65,7.827666951608255,4.24473192790199,0.16108471119430456,5.222864005519187,0.5216940426762369,1.2340985033313314,0.03680196230453576,0.49436743492327007,0.0,0.0,trade_context,observed,1.442539438797084,0.8107192174966241,0.6414682028617849,0.6491451257958641,0.4709292340635538,8.94899629417862,0.43780703562818524
201706,CN,diplomacy,236,83.1,68.02419541512837,23.019493433959422,5.873842483831838,48.151616133332354,0.25205224178681634,1.1170971908209242,0.05946762926942305,0.33825248488403303,0.12166430861968655,0.0008257593817242412,trade_context,observed,2.130635093933766,1.3939764503859862,-0.049671147829886284,-2.5809458069423443,-0.312760486107847,73.78774975533996,9.525743243060917
201706,CN,economy,188,124.2,125.15913283878446,65.06049076119686,13.747787430452238,89.60526792730404,0.4099796967820137,1.980166045287556,-0.026138541328191555,0.7786288020600491,0.11158997907588818,0.002393608468376086,trade_context,observed,2.934156653760666,2.107048942058297,0.15194488526470323,-1.9226384676220705,0.01706025524972965,146.85169906193252,19.660016517534288
201706,CN,law,46,23.599999999999998,14.54287123873947,0.2490958315317503,4.153233951531526,10.541585674764544,-0.26845717437144645,-0.8598002602994216,-0.22130386038365274,0.9571790488544989,0.11821477257357625,0.0,trade_context,observed,0.9885724813617902,0.6264400519364678,-0.626127658084371,-1.1753750933332645,-0.3367011469487816,2.0838774441477805,11.980658961516177
201706,CN,politics,249,36.9,29.990470555839376,6.023269781876004,7.00537829231404,21.600481129198005,-0.03274735248349786,-0.11903502532784074,-0.0818950376854866,0.5459124207335027,0.1421206225982933,0.0006243274003064763,trade_context,observed,2.6071315980538716,0.6576853261784305,-0.6402583669318685,-1.5705167202105461,-0.4536707896359672,19.09957777743113,14.77844176646164
201706,CN,security,44,7.05,5.5507913668120805,0.0,2.4700668632288254,4.090631566650202,-0.4449936414467383,-0.9281108188294804,-0.16204114176229806,1.0,0.07515940902113934,0.0,trade_context,observed,0.89584429425006,0.5668153893649065,-0.4910499018401469,-0.9159260097319499,-0.8535535161542932,4.595702343564006,8.084058016052541
201706,CN,society_humanitarian,19,4.15,3.341685659727589,2.163038854302186,0.046495148415487325,2.419083660154209,0.6333760626842554,1.0381012858936898,-0.07013910186320504,0.7758842506813577,0.09126646223106645,0.0,trade_context,observed,0.31703043802319736,0.4716143219883058,0.3377101565619448,-0.5297697385596845,0.13725377967234165,8.099789239599842,0.2481259452301046
201706,US,diplomacy,154,52.9,43.389696473833645,17.568143941537045,1.8182192459757263,31.313315527954856,0.36298766701581753,1.4472791902660098,0.09575698821347964,0.27291411355623213,0.09713111781415093,0.0014459625251699475,trade_context,observed,0.9325891433945539,1.2011766855688457,0.8008687811559276,-1.8691465077724145,0.103371363006173,61.08145639283863,5.462578160799881
201706,US,economy,135,85.05,88.54766780213009,45.570404385781394,10.190237811322465,64.8166660261222,0.3995606824283612,1.780014280682621,-0.04480697965742605,0.7906328483183789,0.13027642395510994,0.0037788987039078367,trade_context,observed,2.3979415234369785,1.7155337289869839,1.0055394806080378,-4.174243748140654,-0.1501236308919669,127.28645877257085,16.75492729228303
201706,US,law,46,16.75,13.144495821587785,0.27501495066916143,5.023449566830166,8.867072311053398,-0.3612488969232613,-1.0390910947526604,-0.24029436252805397,0.923729491775075,0.16691218127125626,0.0,trade_context,observed,0.5712470493772758,0.7508367174875934,-0.7508367174875934,-2.1839654897012437,-0.5407219052912136,2.5284292690461245,12.698581691352974
201706,US,politics,177,28.1,24.97296123612019,4.688939646175721,7.138948453034683,17.664286085043607,-0.09810645936995799,-0.3306911877317061,-0.09889567052653866,0.6418438639702199,0.16007453545911152,0.0008374373986122356,trade_context,observed,1.3680641672391196,0.4605604988836585,-0.4605604988836585,-2.5733780557503105,-0.42998811100630246,14.783609388782967,15.809772344768376
201706,US,security,45,10.05,9.47230379264868,0.5413445260074181,4.291512166527052,6.465317330413188,-0.395908716887869,-0.951143148147507,-0.2499179311525184,1.0,0.15069424804115672,0.0,trade_context,observed,1.0670684116894589,0.6982377711180244,-0.6982377711180244,-1.4949357597766433,-0.27311797131044324,1.7487828739182003,10.703503462673101
201706,US,society_humanitarian,13,2.15,2.10304032427951,1.3415853923611865,0.05729478138940861,1.355102737994693,0.6106828272119645,0.7006989738487728,-0.1611949105007187,0.818374757320175,0.13232696252387258,0.0,trade_context,observed,0.81459289122506,0.46748589451977796,0.10342383735761744,-5.266084614411561,-0.20374906563807094,7.6058827982862205,0.3637597063291383
201707,CN,diplomacy,161,51.300000000000004,41.14194161059069,15.330773136957458,4.03574019738238,30.064067983681223,0.27453815978066354,1.0863465019725622,0.025787159793173933,0.3205194053741282,0.16576446091936514,0.005437140797416268,trade_context,observed,2.0420923541865252,1.1816885738973915,0.940482441213368,-1.5620266363712603,-0.24968302912385498,66.98219796569542,10.703760467525022
201707,CN,economy,140,85.95,87.52611484603986,37.42419965424169,19.539812233271597,65.45804018566835,0.20433201510690926,0.9124105392165893,-0.07940013149257978,0.8045147736402416,0.19048457883961692,0.004285242761530521,trade_context,observed,2.703302332279904,1.5654483893318174,1.292039840379825,-6.0,-1.0558133273961559,140.22038899759445,33.3018237955456
201707,CN,law,41,16.4,11.854525883457484,0.8895852841352172,3.7780179903890927,8.411675149478693,-0.2436565354574465,-0.6959976340851007,-0.2633612773913477,0.813605149843084,0.1587739707168967,0.0,trade_context,observed,0.7381047276490271,0.6464983768077252,-0.4433202503093183,-0.021032017538049997,-0.07188817664982627,2.3482994950386633,12.164479263450417
201707,CN,politics,169,26.1,23.372350501775415,3.970977208113493,7.943996692492647,17.17219819160079,-0.16998801571443806,-0.5608811911861451,-0.15763203718372454,0.6555663266659804,0.1994086064274144,0.0007578372355090579,trade_context,observed,1.319769898432443,0.7189760209438429,0.09642236992995568,-1.871300820278031,-0.7594157186034813,17.340681652315283,18.288905929015794
201707,CN,security,35,8.2,7.344201808047347,0.0,3.5740246420238146,5.386087706334532,-0.48664575612663685,-1.0799659574968097,-0.2817448318967384,0.8818238578169119,0.19506029972232622,0.0,trade_context,observed,0.9444536160886988,0.7094678879118936,-0.3629103840779836,-0.9996700405461203,-0.7493425999753345,3.216991640494804,9.232865253260593
201707,CN,society_humanitarian,20,6.05,4.6987498509027334,2.6906619171872372,0.0,3.1538196715477507,0.5726335733046741,1.1183691829847406,0.11480775938868666,0.3532775137605583,0.2614567747351436,0.006503265274942699,trade_context,observed,1.1800810158815493,0.7376396966850272,0.2951983774885051,0.5117082346965818,0.17634554286169002,8.360514384907127,0.1736881616610732
201707,US,diplomacy,107,38.800000000000004,29.481797680971024,12.935384301306907,1.2002722496473095,21.01611832622937,0.39804601397268274,1.4663485404430452,0.11433514947714697,0.2580475185334567,0.08533990082381832,0.007692328679394212,trade_context,observed,1.202099698929009,1.1038420767083115,0.6360393088106261,-1.651855960059061,0.09142930428135654,55.69240377629394,5.024076962207226
201707,US,economy,78,50.1,49.28017465106793,27.97330189694093,3.245129901420365,34.884690509205406,0.5017874260919384,1.9739235976552048,-0.04777749667460848,0.8392290105123031,0.18967520250807218,0.009392139638130716,trade_context,observed,1.991192967194255,1.7590815916610947,0.9154428913103752,-1.4162904448843225,0.08882277534820715,117.07382303774051,14.973579006018484
