month,target_country,domain,event_count,effective_event_count,weighted_mass,cooperation_mass,conflict_mass,source_diversity,mean_signed_intensity,volume_adjusted_shock,mean_tone,material_share,third_geo_share,retrospective_share,scope,data_status,weekly_variation,weekly_peak,weekly_recent,shock_z_past,net_surprise,cooperation_stock,conflict_stock
201701,US,politics,127,16.45,16.909332857861497,3.1017816028102083,6.28407424495502,11.916976331186147,-0.1881974096136678,-0.5381203150812907,-0.15463458190542384,0.9377583283388661,0.05757116136281454,0.007150171219578397,direct_trade,observed,1.4396017033346755,0.6777660548745545,-0.1587501598845337,0.0,-0.5381203150812907,3.1017816028102083,6.28407424495502
201701,US,security,40,10.0,10.236439769068534,0.0,5.557399010091902,7.134204359653535,-0.5429035031187994,-1.3018257437142446,-0.2063582940466855,1.0,0.02162914779357165,0.005330609049348095,direct_trade,observed,1.5293191331504792,1.0611029373552938,-0.42077602871030273,0.0,-1.3018257437142446,0.0,5.557399010091902
201701,US,society_humanitarian,24,3.5999999999999996,3.8922633796352155,2.8802749009300594,0.0,2.495329850015803,0.74,1.1292816645863364,0.06374096298462925,1.0,0.07618771590251662,0.0,direct_trade,observed,1.7444093945856363,0.8722046972928181,0.0,0.0,1.1292816645863364,2.8802749009300594,0.0
201701,CN,diplomacy,224,107.35000000000001,84.0028294572021,30.488773658778978,3.1612218806753924,58.59036669657886,0.32531703937456624,1.5242296323313225,-0.01871476927966754,0.18336256796522996,0.24119512264926565,0.0006278345077237199,trade_context,observed,0.7461340875912181,1.2173124063189809,0.7653938593654703,0.0,1.5242296323313225,30.488773658778978,3.1612218806753924
201701,CN,economy,125,77.05,81.26435846443955,46.16994782542224,4.546561291316368,58.20738498064681,0.5121973189798802,2.2318228070315773,-0.09607107879742459,0.8726023252163007,0.17302514633014185,0.003994526914693829,trade_context,observed,3.4225751406293465,1.9427453778443842,0.9100492087548843,0.0,2.2318228070315773,46.16994782542224,4.546561291316368
201701,CN,law,67,31.0,24.309337330444787,0.7186382098452457,7.531138317449835,16.765230454489355,-0.2802421149947464,-0.9712451594138222,-0.17392938678696526,0.7570562216621781,0.18925129918242822,0.0,trade_context,observed,0.33225472911591686,0.6005152508082621,-0.6005152508082621,0.0,-0.9712451594138222,0.7186382098452457,7.531138317449835
201701,CN,politics,242,44.7,37.54983755363253,7.185947951593282,7.932411402450862,25.937619114314643,-0.01987927244136288,-0.0759805333616266,-0.16855086895460963,0.4898433327148618,0.19174671572587787,0.00029063485767769857,trade_context,observed,1.94258134033336,0.32964581605428717,-0.32964581605428717,0.0,-0.0759805333616266,7.185947951593282,7.932411402450862
201701,CN,security,68,14.75,13.519969467189366,1.9325940155427965,5.465123139639717,9.388602569917664,-0.26128233001337464,-0.7203136741130975,-0.2844935233053481,0.9327452892654865,0.0738302064496346,0.0,trade_context,observed,1.0711592826178804,0.5883535095422607,-0.5239629884451625,0.0,-0.7203136741130975,1.9325940155427965,5.465123139639717
201701,CN,society_humanitarian,20,4.15,3.3760469909423927,1.8207951455601301,0.11458956277881722,2.426093327788572,0.505385614406108,0.8283253616559432,0.010264936078333418,0.5572741135308122,0.1864304776909984,0.00888613223704738,trade_context,observed,0.9384673603833563,0.49775300315345583,0.397323694085141,0.0,0.8283253616559432,1.8207951455601301,0.11458956277881722
201701,US,diplomacy,244,108.35000000000001,85.73511613856404,33.320420537290076,3.475667169488242,61.560828207115236,0.34810419244743435,1.6341938410432513,-0.0033705736331798427,0.21704922882289263,0.17111604306003303,0.0062755053318738095,trade_context,observed,1.5029387437278072,1.3732328077537643,0.38833153377500046,0.0,1.6341938410432513,33.320420537290076,3.475667169488242
201701,US,economy,161,98.5,101.61567306120787,60.272025532028245,5.039612065331332,71.28973522795637,0.5435422686560157,2.5003801220845108,-0.042442778187567386,0.9289549058165613,0.1277823701467224,0.007286781105691536,trade_context,observed,2.840722094285899,2.0941202763159237,1.1941582959183044,0.0,2.5003801220845108,60.272025532028245,5.039612065331332
201701,US,law,68,27.05,21.419787381102648,0.42393286322492485,7.835284871446762,15.151582459342718,-0.34600492882391604,-1.1535764993040771,-0.20451523786614423,0.8712870546639141,0.0975948799048222,0.002547478996651669,trade_context,observed,1.4350431037486113,1.0324034245496978,-0.38609334121987676,0.0,-1.1535764993040771,0.42393286322492485,7.835284871446762
201701,US,politics,250,48.050000000000004,40.16831118249716,7.524989504697204,9.244602087268632,29.088579740199137,-0.04281017876899758,-0.16665318428228462,-0.13031349572008133,0.5019489051109692,0.12127594720067347,0.008712304474454946,trade_context,observed,1.2651681928582068,0.43258427368525604,-0.07955719476431869,0.0,-0.16665318428228462,7.524989504697204,9.244602087268632
201701,US,security,73,16.15,14.147067905078949,1.276575939835027,6.413161821562029,10.763960806398265,-0.3630848396424896,-1.0318864511301427,-0.22402699544268784,0.9672205313506317,0.05922368257114835,0.014651027425574814,trade_context,observed,2.78724999538036,1.0423256232655391,-0.5004969723409174,0.0,-1.0318864511301427,1.276575939835027,6.413161821562029
201701,US,society_humanitarian,36,6.8999999999999995,6.159862479242183,3.9942266246548566,0.15628992980489592,4.096499837109277,0.6230555808320777,1.2877703771036257,0.03657589368856144,0.8751692005857596,0.04814111639419248,0.0,trade_context,observed,1.6834090123715306,0.8984966113862917,0.11358421040105281,0.0,1.2877703771036257,3.9942266246548566,0.15628992980489592
201702,CN,diplomacy,967,610.15,631.8750793379132,169.0076190346516,23.684948551783183,464.2795158370609,0.22998639325219059,1.4754414665448206,-0.002381909157843249,0.035121430091932665,0.15494417485612616,0.002207758247298576,all_bilateral,observed,1.5525570505579103,1.3137668239772176,1.1872907870873683,0.0,1.0504416710158482,307.7069304009648,49.6095845866253
201702,CN,economy,115,59.650000000000006,60.319129457951945,33.696314216346686,3.721483211576154,43.588882410123205,0.49693739405947135,2.039987453913103,-0.060740086447025485,0.8207197088969935,0.2516115708071187,0.008261260514994855,all_bilateral,observed,2.114187101657669,1.5196927643172438,1.4070188551074423,0.0,1.3951485962040062,70.81177234836295,8.511519118895105
201702,CN,law,105,45.05,45.80555575226928,10.639906239867548,7.142657773765079,33.4659798207606,0.07634987522074131,0.29239923681165425,-0.09709956165084718,0.41705402517373397,0.1665188181949363,0.0,all_bilateral,observed,1.0022376493437108,0.4551798792617461,0.4551798792617461,0.0,0.35377552562221576,18.595510203393527,17.5171824122634
201702,CN,politics,828,198.5,206.66368704727623,34.8459779673952,17.570538891520673,152.21267118544117,0.0835920394274327,0.4426879124436499,-0.05645737530863463,0.0849632769275872,0.16053271093118596,0.002114985584537923,all_bilateral,observed,0.631897425050407,0.4844115953094095,0.4844115953094095,0.0,0.40011050715734087,62.27836683106608,40.29604882067804
201702,CN,security,185,104.45,105.0321906448824,10.855405873468165,71.42908022506465,75.9930687426297,-0.5767153286976394,-2.686476628928602,-0.25705512421100585,0.7433028188554699,0.1671822164320551,0.005195212832472913,all_bilateral,observed,2.6498299963722847,2.1016571739491856,-1.5556111723669042,0.0,-2.0638150405579903,24.086276048088457,121.6890313715811
201702,CN,society_humanitarian,235,58.2,60.99915448754875,21.641579255304546,9.281890800293537,46.536056252527594,0.20262065202123233,0.8268789836652366,-0.0863153670869693,0.311492428885375,0.1765090203282595,0.002325815713410065,all_bilateral,observed,1.5599149190124542,0.8918064052385011,0.22369789146454785,0.0,0.5198474651239577,39.374217934339946,15.692695296914874
201702,US,diplomacy,989,602.7,617.1664300298524,163.29194791739485,25.791395508300084,452.7390078286558,0.2227933110400121,1.4265628116283373,-0.03442940278230898,0.035240252496207665,0.203484911150054,0.004119654041204217,all_bilateral,observed,1.3275065720933654,1.3240883990072672,1.3240883990072672,0.0,1.0249759566331451,300.05545901963956,54.78069524952889
201702,US,economy,152,85.4,82.8363575884399,47.765967873184195,4.59365941349624,60.553077331981676,0.5211758425470991,2.3239166588474136,-0.05047613279074783,0.8590332751599677,0.17522000120017098,0.016641402183202997,all_bilateral,observed,2.0961413590622704,2.0177883765337827,2.0177883765337827,0.0,1.619438232293626,95.57656301342635,10.474323543070021
201702,US,law,104,39.95,40.226115890393594,8.173324597887515,8.858110178958125,30.667648561532264,-0.017023407950608124,-0.0631968793228998,-0.21102313953065444,0.5002642291241168,0.11465083280195744,0.004961871297750017,all_bilateral,observed,0.6947014031007424,0.17842129106637103,0.020950471730002675,0.0,-0.019558730383532646,16.29031885470061,18.603750923375976
201702,US,politics,864,210.05,214.1939456580817,34.946224637475424,21.7181215987022,157.9591555708071,0.06175759542657324,0.3305325221552445,-0.10712436623198045,0.08844859476532474,0.21410595882129596,0.005489826073227283,all_bilateral,observed,0.5805147060130067,0.5805147060130067,0.5805147060130067,0.0,0.28666746135634813,64.1624751928245,45.73584346104029
201702,US,security,175,98.05,97.35268039965453,4.773037713275152,62.24166851638344,70.33509371629066,-0.5903138009881875,-2.712860727750442,-0.3899749837313188,0.6004588909667438,0.23617648584676668,0.008669113961406122,all_bilateral,observed,2.955266849960345,2.1649741899930532,-1.3746815300257613,0.0,-1.887983859022266,16.710125616688533,135.87487908877466
201702,US,society_humanitarian,254,60.85,61.14346292591366,21.337720161010996,8.570167540583485,45.58763340018635,0.20881304410085025,0.8612936893980737,-0.1627927914394702,0.38760098161507406,0.16811991397987583,0.004664170297842605,all_bilateral,observed,1.0039943277421033,0.863598453756192,0.863598453756192,0.0,0.5487305538173041,44.3164712984579,17.06980877837195
201702,CN,diplomacy,58,8.95,8.93979895391854,5.516548797089559,0.08730633354576553,6.386126564660184,0.6073114721628073,1.3953421684522143,-0.04718199372571255,0.8016921519746883,0.24018563477549948,0.009459548128768133,direct_trade,observed,1.0697259372904333,0.8406871653545998,0.6116483934187662,0.0,0.9153107201413762,11.94348977996981,0.24229016159738995
201702,CN,economy,65,46.300000000000004,46.1730781442426,28.146995235895968,1.36517341071226,33.20446015549705,0.580031111235827,2.236895952190047,-0.0676986290613575,0.90017204515454,0.24369624532296658,0.01079226385845746,direct_trade,observed,1.8202769277313378,1.545481785156722,1.4947808340433943,0.0,1.5709536911734048,59.89065527990327,4.494291185336936
201702,CN,law,7,1.75,1.775939772797546,0.0,0.887969886398773,1.3862943611198906,-0.5,-0.5058004558392399,-0.38963301411035195,1.0,0.14077053953591454,0.0,direct_trade,observed,1.252762968495368,0.34657359027997264,0.0,0.0,-0.15469769006205852,0.0,4.078211624263891
201702,CN,politics,57,5.05,5.09769657291295,1.7087405108689895,1.1965233639971757,3.769157182211932,0.10048011676362295,0.1808700653561809,-0.1799894092147968,0.86089150133018,0.2260726887747354,0.004102498333138397,direct_trade,observed,1.0942136190189795,0.31134720879420347,0.23780067611678918,0.0,0.306632650683511,3.793827572085498,4.91284054925761
201702,CN,security,7,1.75,1.775939772797546,0.0,0.887969886398773,1.3862943611198906,-0.5,-0.5058004558392399,-0.38963301411035195,1.0,0.14077053953591454,0.0,direct_trade,observed,1.252762968495368,0.34657359027997264,0.0,0.0,-0.15469769006205852,0.0,4.078211624263891
201702,CN,society_humanitarian,8,1.2,1.164936127469524,0.8620527343274478,0.0,0.8317766166719344,0.74,0.5834584466695599,-0.2650080448712846,1.0,0.02810443792380246,0.02810443792380246,direct_trade,observed,0.5372159445107831,0.2749570317600374,0.19414955570594333,0.0,0.3937782438189129,1.4985287066110087,0.0
201702,US,diplomacy,87,13.05,12.600419143741567,7.864089403392367,0.0757115704285749,9.268576515766776,0.6181046633541678,1.63341722631563,-0.0334335835861413,0.7501975456009187,0.17438743991923497,0.019849710143019575,direct_trade,observed,1.1156758667982012,1.0070158917581948,0.8983559167181885,0.0,1.0872295541079273,15.530410400232393,0.0757115704285749
201702,US,economy,104,70.0,67.36549265814048,41.28560447815872,2.2692175970658344,49.79751772973689,0.5791746685367427,2.468836204863647,-0.03535465368563661,0.8785164286440205,0.1801748664393427,0.01980160526819125,direct_trade,observed,1.9586395276073614,1.9586395276073614,1.9586395276073614,0.0,1.7210774466488157,82.46709611580823,5.650724239725982
201702,US,law,17,4.25,4.253452047128806,0.0,2.126726023564403,2.9458755173797675,-0.5,-0.8291140383017662,-0.30827447516557316,1.0,0.06414373297441694,0.0,direct_trade,observed,0.9870405130110049,0.5493061443340549,-0.11157177565710488,0.0,-0.4385663151874928,0.0,6.016905330628735
201702,US,politics,81,9.0,8.830854976020074,2.143156577772572,2.665638583920146,6.299144391255732,-0.05916550634863312,-0.1362336129378072,-0.20531304353149682,0.8574264604226399,0.1055989062255886,0.009440938178806169,direct_trade,observed,0.5539074121046644,0.17805194329448276,0.051263164939717054,0.0,0.025202481586580033,4.314403699739717,7.0644905553886606
201702,US,security,17,4.25,4.253452047128806,0.0,2.126726023564403,2.9458755173797675,-0.5,-0.8291140383017662,-0.30827447516557316,1.0,0.06414373297441694,0.0,direct_trade,observed,0.9870405130110049,0.5493061443340549,-0.11157177565710488,0.0,-0.4385663151874928,0.0,6.016905330628735
201702,US,society_humanitarian,23,3.4499999999999997,3.5715642475242326,2.6429575431679324,0.0,2.452177539148036,0.7400000000000001,1.1047490311718302,0.06377202676751295,1.0,0.18333633562580862,0.0,direct_trade,observed,0.6780551415868746,0.6780551415868746,0.6780551415868746,0.0,0.7659645317959292,4.659149973818974,0.0
201702,CN,diplomacy,148,63.75,49.86903857613315,19.943965188969383,2.5944076963712823,33.879392338453464,0.3479023856878892,1.4509386240234003,0.062482795894842215,0.16626121834299207,0.13697371840997088,0.0016957707804412367,trade_context,observed,2.3590263836040544,1.3778885473526044,1.2733091129781193,0.0,0.9936697343240035,41.28610675011467,4.807263012844057
201702,CN,economy,76,48.35,48.12805141129977,29.221949994854917,1.36517341071226,34.8772313052359,0.5788054111328989,2.256726276561465,-0.07054427523222176,0.8745850122952602,0.2453856975245381,0.010353879450287592,trade_context,observed,1.7444479517288718,1.5542800331671343,1.4947808340433943,0.0,1.5871794344519916,61.54091347265049,4.5477663146337175
201702,CN,law,26,13.2,8.03008850264525,0.764603306866331,1.8215911867168306,5.728861447327947,-0.13162842221506144,-0.3492420535560376,-0.10808838698872136,0.7619567621781324,0.1826518436053525,0.0,trade_context,observed,0.8331474890457523,0.4208963662091884,-0.008645243372624581,0.0,-0.057868505731890896,1.267650053758003,7.093388008931715
201702,CN,politics,122,20.2,15.721083006903973,3.7863892364169827,2.206295172493845,10.773409441770179,0.10050796521010884,0.3069514445197204,0.03774041043849905,0.39302362901343174,0.13443347278599335,0.001330270419921868,trade_context,observed,0.38910400970855774,0.38910400970855774,0.38910400970855774,0.0,0.3297456045282084,8.816552802532279,7.758983154209448
201702,CN,security,36,13.6,9.826793432000926,1.2473973329278287,4.456648102040653,6.96266342872465,-0.3265816862153536,-0.8755725316271782,-0.4541249954257187,0.40539652778597063,0.1268699934569599,0.0,trade_context,observed,1.4831702172669603,0.7598172643128757,-0.036464311358790934,0.0,-0.6594784293932489,2.6002131438077862,8.282234299788454
201702,CN,society_humanitarian,25,8.9,8.654659947734853,4.593143168731998,0.046495148415487325,7.506294684309821,0.5253410356702097,1.2043625836261662,-0.237098578333752,0.1630003392998483,0.09141150783218605,0.003782918714008046,trade_context,observed,2.1999602900419055,1.0985030130105344,0.2764345627499351,0.0,0.9558649751293833,5.867699770624089,0.12670784236065938
201702,US,diplomacy,148,52.75,42.249275450796226,19.09763594755056,1.8253396052350372,28.900109911906082,0.408818758618262,1.6288744318546513,0.04917955105902398,0.26214166649379317,0.18480540623749386,0.006289186064048997,trade_context,observed,1.8317587047178705,1.4141580258368758,0.996557346955881,0.0,1.1386162795416759,42.42193032365361,4.258306623876807
201702,US,economy,110,71.65,68.46242769921062,41.782008748314254,2.415610638918379,50.65486783841877,0.5750073351525302,2.4642821351806754,-0.031226734809301087,0.8782312138477215,0.1795197035665123,0.01994002715922465,trade_context,observed,1.9586395276073614,1.9586395276073614,1.9586395276073614,0.0,1.714168098555322,83.97242662073403,5.943339084650312
201702,US,law,32,11.65,8.797047474010776,0.61268418772892,3.1431885401482385,6.185317147798475,-0.2876538247514541,-0.7299668038527896,-0.28135001499404527,0.8258835735685808,0.12188013094782861,0.0,trade_context,observed,0.541768700486987,0.5342625220634205,-0.526756343639854,0.0,-0.38389385406156634,0.9094371919863673,8.627887950160972
201702,US,politics,139,23.2,19.143265782830063,4.0774402316391365,4.191478798659808,13.315784750881642,-0.005957111410058068,-0.018981457627481737,-0.08470630101043441,0.4921349143994007,0.16139108406130714,0.004355137563277514,trade_context,observed,0.39049930222728024,0.10310953454432552,-0.0841336269695127,0.0,0.031014497657203658,9.344932884927179,10.66270025974785
201702,US,security,33,9.1,7.3080723322721965,0.6482947846009809,3.1467740652430836,5.248958657540523,-0.3418793858414488,-0.7906081904414799,-0.26521169577559656,0.8812396213901116,0.17866949313624156,0.0,trade_context,observed,1.0142491106772327,0.6512669308535061,-0.45622200567358406,0.0,-0.48104225510243703,1.5418979424854997,7.635987340336503
201702,US,society_humanitarian,37,7.6499999999999995,6.376086609139253,3.9227525930061615,0.2957753750513579,4.688708152967275,0.5688406447861021,1.227307435289929,0.07766566801604535,0.8665403541547115,0.16269812893007035,0.017125270338379323,trade_context,observed,1.0429559232363972,0.7989720756061828,0.5549882279759685,0.0,0.8409763221588411,6.718711230264561,0.4051783259147851
201703,CN,diplomacy,1084,659.7,675.9745553385545,177.54941467383503,31.03530330611777,494.99187988175987,0.21674500942470717,1.407390343479073,-0.07610749551751017,0.07075653336853231,0.17881955199874033,0.004710353370113321,all_bilateral,observed,0.910616322936457,1.252550638457819,1.1308804541899018,0.0,0.6672580466453462,392.94426595451034,65.76201251675548
201703,CN,economy,158,84.85000000000001,84.9786845364452,45.62184622032731,7.550225630981024,61.23071100825716,0.44801376718203184,1.9948268109064493,-0.06461591331042299,0.8730781147322062,0.206782385911484,0.005566701553231272,all_bilateral,observed,0.8197384883375554,1.474839189060908,1.3885104317134065,0.0,0.9314433743361505,95.19008686418138,13.508289014207598
201703,CN,law,144,62.95,64.61366214521394,15.472029057552758,8.221117594659278,47.33464155605284,0.1122194783913911,0.46661998457339515,-0.05551729751831769,0.37893173587331624,0.17504831022588113,0.0,all_bilateral,observed,0.8301171264784202,0.5285126429020011,0.5285126429020011,0.0,0.4218636156972919,28.488886199928224,20.48314528324366
201703,CN,politics,947,228.10000000000002,235.0810519879419,41.52242204122311,24.567282283506067,173.0259550517026,0.07212465494065735,0.3919368131575721,-0.09563498684519456,0.13099625301854642,0.1796030324055619,0.0038994800280022436,all_bilateral,observed,0.18753262296770953,0.34717476463985203,0.23309195711732314,0.0,0.2293262557240608,85.11727882296935,52.774516457980695
201703,CN,security,172,82.1,84.57252603855805,11.147773942431904,52.755211795438875,60.35750298102151,-0.49197345523341035,-2.174544664260883,-0.2640233127787826,0.7962588902878684,0.22750918631030734,0.0,all_bilateral,observed,1.575103248085632,1.8870983619724966,-1.8870983619724966,0.0,-0.9327385637228742,28.008167176093824,137.93753375554564
201703,CN,society_humanitarian,245,63.3,62.18126679929578,24.957180230967648,5.893368590913192,47.94825569201069,0.306584484706419,1.2764827840892592,-0.03900145570747728,0.368259828407775,0.11795983794513758,0.015972691182985787,all_bilateral,observed,0.9519391806131515,1.078282739261679,0.7323883164578834,0.0,0.813497026010793,52.51913278500561,16.878255298753604
201703,US,diplomacy,1133,674.7,690.6902976113822,161.00074783327048,33.062350459492514,504.7702814486056,0.18523265465900995,1.2069295196593774,-0.08785721815018978,0.04329577262800544,0.1923503528247675,0.004305565439003716,all_bilateral,observed,0.5711509701461586,1.0356816176361328,0.8669651315480402,0.0,0.4978498776742417,371.03956914701814,71.40883713416272
201703,US,economy,140,79.2,77.30426518515878,42.16206250862141,6.050676084554261,58.94525356079737,0.46713316965853485,2.0481563669447564,0.008709465182439577,0.8126314550892161,0.20296458441472812,0.01630585240199224,all_bilateral,observed,1.703724937118785,1.8143225322713576,1.8143225322713576,0.0,0.857846470702881,109.06565661801986,13.382702564703274
201703,US,law,148,61.85,63.329630130013236,15.459116528073144,9.04313296638606,45.19044554232021,0.10131092742078746,0.4195033174470159,-0.1093584943843931,0.3614266632590656,0.17096607191764615,0.0005593728387565595,all_bilateral,observed,1.8854436125081167,0.5831271882286557,0.5831271882286557,0.0,0.4690090855014429,26.862339726363572,22.065758612749242
201703,US,politics,998,249.4,254.75021787516368,37.95258525807947,23.463035537282313,188.39301209999354,0.05687747724674189,0.314137698962472,-0.13902546687529874,0.09271053384313399,0.21277107309186655,0.005199099222560073,all_bilateral,observed,0.7663938272958137,0.45281406521996287,0.11532481459185555,0.0,0.1842723997566712,82.86631789305662,55.478125960010516
