seed_count_a,seed_count_b,added_seed_count,CN_squared_difference_sum,US_squared_difference_sum,combined_squared_difference_sum,CN_mean_squared_difference,US_mean_squared_difference,combined_mean_squared_difference
30,280,250,12.970158730159,28.272219387755,41.242378117914,0.002245526096,0.004894774825,0.003570150460
30,290,260,13.897436913727,25.853943717796,39.751380631523,0.002406065948,0.004476098289,0.003441082118
30,300,270,14.402088888889,26.785622222222,41.187711111111,0.002493436442,0.004637399969,0.003565418206
30,310,280,16.066116314025,25.249039195283,41.315155509307,0.002781529833,0.004371371052,0.003576450442
30,320,290,15.439431423611,25.982708333333,41.422139756944,0.002673031756,0.004498391332,0.003585711544
30,330,300,16.804370982553,23.904389348026,40.708760330579,0.002909344007,0.004138571563,0.003523957785
30,340,310,17.815442137639,22.997825836217,40.813267973856,0.003084390952,0.003981618046,0.003533004499
30,350,320,18.071317913832,22.175961904762,40.247279818594,0.003128690775,0.003839328585,0.003484009680
30,360,330,18.192361111111,21.697407407407,39.889768518519,0.003149647007,0.003756476352,0.003453061679
30,370,340,19.328067526986,21.350654979304,40.678722506290,0.003346272079,0.003696443037,0.003521357558
30,380,350,20.372814712219,20.659196675900,41.032011388119,0.003527149362,0.003576730726,0.003551940044
30,390,360,20.249993425378,20.897527942143,41.147521367521,0.003505885288,0.003617993065,0.003561939177
30,400,370,22.137731944444,20.599633333333,42.737365277778,0.003832709824,0.003566418513,0.003699564169
30,410,380,23.501291559257,20.046024191949,43.547315751206,0.004068783165,0.003470572055,0.003769677610
30,420,390,23.718287981859,19.594682539683,43.312970521542,0.004106351797,0.003392431188,0.003749391493
30,430,400,23.050242172946,18.310510185686,41.360752358632,0.003990692897,0.003170102179,0.003580397538
30,440,410,24.256193755739,17.927107438017,42.183301193756,0.004199479528,0.003103723587,0.003651601558
30,450,420,24.329392592593,16.673027160494,41.002419753086,0.004212152457,0.002886604425,0.003549378441
30,460,430,25.979019113632,17.449010712035,43.428029825667,0.004497752617,0.003020950608,0.003759351612
30,470,440,24.507278305920,16.985797495096,41.493075801016,0.004242949845,0.002940754414,0.003591852130
